engine,run,performance_score1,performance_score1_name,behaviour_score1,behaviour_score1_name,behaviour_score2,behaviour_score2_name,performance_score2,performance_score2_name,behaviour_score3,behaviour_score3_name
random,901,48.20325,rewards mean,0.7224174999999999,meta-cognitive sensitivity,0.4574999999999999,confidence mean,0.55,mean accuracy,0.7181528323945159,adjusted qsr
random,902,49.541125,rewards mean,0.6405937500000001,meta-cognitive sensitivity,0.4943749999999999,confidence mean,0.5625,mean accuracy,0.6324653739612188,adjusted qsr
random,903,51.557375,rewards mean,0.68860375,meta-cognitive sensitivity,0.545625,confidence mean,0.625,mean accuracy,0.6856999687630154,adjusted qsr
random,904,50.72012500000001,rewards mean,0.63444875,meta-cognitive sensitivity,0.4811249999999999,confidence mean,0.5875,mean accuracy,0.6192880886426593,adjusted qsr
random,905,50.829625,rewards mean,0.64272125,meta-cognitive sensitivity,0.478875,confidence mean,0.6,mean accuracy,0.6380606334360719,adjusted qsr
random,906,49.29237499999999,rewards mean,0.637475,meta-cognitive sensitivity,0.517,confidence mean,0.4875,mean accuracy,0.6334235735110371,adjusted qsr
random,907,49.74825,rewards mean,0.69028125,meta-cognitive sensitivity,0.520625,confidence mean,0.475,mean accuracy,0.6875924094127447,adjusted qsr
random,908,49.221500000000006,rewards mean,0.66924875,meta-cognitive sensitivity,0.480875,confidence mean,0.4375,mean accuracy,0.6645870974598788,adjusted qsr
random,909,52.3405,rewards mean,0.6404325,meta-cognitive sensitivity,0.50725,confidence mean,0.6125,mean accuracy,0.6365915243648479,adjusted qsr
random,910,49.89075,rewards mean,0.66343,meta-cognitive sensitivity,0.5130000000000001,confidence mean,0.525,mean accuracy,0.6582766500159423,adjusted qsr
random,911,51.153375,rewards mean,0.64324875,meta-cognitive sensitivity,0.4898749999999999,confidence mean,0.55,mean accuracy,0.6359695504304389,adjusted qsr
random,912,49.402625,rewards mean,0.70462625,meta-cognitive sensitivity,0.576875,confidence mean,0.475,mean accuracy,0.6994154188368056,adjusted qsr
random,913,50.088,rewards mean,0.6961025000000001,meta-cognitive sensitivity,0.4837499999999999,confidence mean,0.5375,mean accuracy,0.6893192621095517,adjusted qsr
random,914,52.574875,rewards mean,0.6475799999999999,meta-cognitive sensitivity,0.5042500000000001,confidence mean,0.525,mean accuracy,0.6421298756509725,adjusted qsr
random,915,48.374,rewards mean,0.65629875,meta-cognitive sensitivity,0.454125,confidence mean,0.475,mean accuracy,0.6468933518005541,adjusted qsr
random,916,50.2045,rewards mean,0.6625725,meta-cognitive sensitivity,0.4287499999999999,confidence mean,0.5125,mean accuracy,0.6550916883680555,adjusted qsr
random,917,48.589,rewards mean,0.5926725,meta-cognitive sensitivity,0.5337500000000001,confidence mean,0.5125,mean accuracy,0.58048891966759,adjusted qsr
random,918,50.024375,rewards mean,0.65028875,meta-cognitive sensitivity,0.541625,confidence mean,0.475,mean accuracy,0.6466745626822157,adjusted qsr
random,919,49.17375,rewards mean,0.6419675,meta-cognitive sensitivity,0.4445,confidence mean,0.5125,mean accuracy,0.6379503331945023,adjusted qsr
random,920,51.87412500000001,rewards mean,0.6885087500000001,meta-cognitive sensitivity,0.501125,confidence mean,0.55,mean accuracy,0.68553337151187,adjusted qsr
random,921,50.857125,rewards mean,0.73836375,meta-cognitive sensitivity,0.4446250000000001,confidence mean,0.525,mean accuracy,0.736562771267361,adjusted qsr
random,922,50.76225000000001,rewards mean,0.6916049999999999,meta-cognitive sensitivity,0.508,confidence mean,0.5125,mean accuracy,0.6860188802083333,adjusted qsr
random,923,49.963750000000005,rewards mean,0.64372875,meta-cognitive sensitivity,0.517375,confidence mean,0.5625,mean accuracy,0.6375943245828463,adjusted qsr
random,924,49.28725000000001,rewards mean,0.7097925,meta-cognitive sensitivity,0.5015000000000001,confidence mean,0.5,mean accuracy,0.7034182825484765,adjusted qsr
random,925,49.67125,rewards mean,0.6370875,meta-cognitive sensitivity,0.4955,confidence mean,0.475,mean accuracy,0.6332231361932528,adjusted qsr
random,926,50.0535,rewards mean,0.64543,meta-cognitive sensitivity,0.456,confidence mean,0.5375,mean accuracy,0.6401278031671804,adjusted qsr
random,927,50.94712499999999,rewards mean,0.6360037500000001,meta-cognitive sensitivity,0.5278750000000001,confidence mean,0.4875,mean accuracy,0.6253739612188365,adjusted qsr
random,928,48.015625,rewards mean,0.6375925,meta-cognitive sensitivity,0.52125,confidence mean,0.475,mean accuracy,0.6333793211162015,adjusted qsr
random,929,49.9,rewards mean,0.6742475,meta-cognitive sensitivity,0.47775,confidence mean,0.4875,mean accuracy,0.6621242340154931,adjusted qsr
random,930,48.114,rewards mean,0.65597875,meta-cognitive sensitivity,0.545625,confidence mean,0.45,mean accuracy,0.6504733615451389,adjusted qsr
random,931,49.824125,rewards mean,0.74045,meta-cognitive sensitivity,0.5215000000000001,confidence mean,0.475,mean accuracy,0.735038478949751,adjusted qsr
random,932,47.411125000000006,rewards mean,0.6712775,meta-cognitive sensitivity,0.51025,confidence mean,0.45,mean accuracy,0.6610128338536246,adjusted qsr
random,933,51.54549999999999,rewards mean,0.664895,meta-cognitive sensitivity,0.5387500000000001,confidence mean,0.525,mean accuracy,0.659488255925178,adjusted qsr
random,934,49.63425,rewards mean,0.6499662500000001,meta-cognitive sensitivity,0.477625,confidence mean,0.4375,mean accuracy,0.6401689750692521,adjusted qsr
random,935,52.580375,rewards mean,0.712085,meta-cognitive sensitivity,0.527,confidence mean,0.5625,mean accuracy,0.7096886713869222,adjusted qsr
random,936,50.531125,rewards mean,0.6785825,meta-cognitive sensitivity,0.49975,confidence mean,0.5625,mean accuracy,0.6742307896694654,adjusted qsr
random,937,47.71925,rewards mean,0.7151175000000001,meta-cognitive sensitivity,0.5005000000000001,confidence mean,0.55,mean accuracy,0.7123020512275481,adjusted qsr
random,938,48.625,rewards mean,0.66095875,meta-cognitive sensitivity,0.475375,confidence mean,0.425,mean accuracy,0.6550360785590279,adjusted qsr
random,939,48.937375,rewards mean,0.72337375,meta-cognitive sensitivity,0.505375,confidence mean,0.4125,mean accuracy,0.7208204910192368,adjusted qsr
random,940,49.503125,rewards mean,0.627,meta-cognitive sensitivity,0.53225,confidence mean,0.5375,mean accuracy,0.6207819640769476,adjusted qsr
random,941,50.993125,rewards mean,0.683465,meta-cognitive sensitivity,0.4197499999999999,confidence mean,0.525,mean accuracy,0.6799075353385057,adjusted qsr
random,942,48.718375,rewards mean,0.6382875,meta-cognitive sensitivity,0.4619999999999999,confidence mean,0.4875,mean accuracy,0.6300754123263889,adjusted qsr
random,943,50.392,rewards mean,0.7399275000000001,meta-cognitive sensitivity,0.5667500000000001,confidence mean,0.5125,mean accuracy,0.7380284256559767,adjusted qsr
random,944,51.496500000000005,rewards mean,0.64003,meta-cognitive sensitivity,0.5415,confidence mean,0.5625,mean accuracy,0.6340883728345201,adjusted qsr
random,945,52.24412500000001,rewards mean,0.6203350000000001,meta-cognitive sensitivity,0.4335000000000001,confidence mean,0.5,mean accuracy,0.6159985422740524,adjusted qsr
random,946,49.208625,rewards mean,0.6766887500000001,meta-cognitive sensitivity,0.456625,confidence mean,0.475,mean accuracy,0.6648644351948202,adjusted qsr
random,947,49.75475,rewards mean,0.6387875,meta-cognitive sensitivity,0.534,confidence mean,0.5375,mean accuracy,0.6277437673130194,adjusted qsr
random,948,51.155125,rewards mean,0.66997,meta-cognitive sensitivity,0.47575,confidence mean,0.525,mean accuracy,0.6665035401915869,adjusted qsr
random,949,48.32787499999999,rewards mean,0.6376537499999999,meta-cognitive sensitivity,0.507375,confidence mean,0.35,mean accuracy,0.6334040503956684,adjusted qsr
random,950,51.77462499999999,rewards mean,0.61677,meta-cognitive sensitivity,0.43775,confidence mean,0.5125,mean accuracy,0.6120887130362349,adjusted qsr
random,951,50.56625000000001,rewards mean,0.6738500000000001,meta-cognitive sensitivity,0.50425,confidence mean,0.5125,mean accuracy,0.6704081632653061,adjusted qsr
random,952,47.8565,rewards mean,0.6702225,meta-cognitive sensitivity,0.5195000000000001,confidence mean,0.4875,mean accuracy,0.6670319658475636,adjusted qsr
random,953,50.929125,rewards mean,0.6214412500000001,meta-cognitive sensitivity,0.495625,confidence mean,0.5375,mean accuracy,0.6152672972685727,adjusted qsr
random,954,48.161125,rewards mean,0.6364875000000001,meta-cognitive sensitivity,0.508,confidence mean,0.4375,mean accuracy,0.6270900277008311,adjusted qsr
random,955,48.059875,rewards mean,0.6677299999999999,meta-cognitive sensitivity,0.474,confidence mean,0.4125,mean accuracy,0.6614800347222223,adjusted qsr
random,956,49.913625,rewards mean,0.67726375,meta-cognitive sensitivity,0.4488749999999999,confidence mean,0.4625,mean accuracy,0.6725635030290148,adjusted qsr
random,957,51.00362500000001,rewards mean,0.6041812499999999,meta-cognitive sensitivity,0.492375,confidence mean,0.4875,mean accuracy,0.5996030299875053,adjusted qsr
random,958,51.48524999999999,rewards mean,0.70963375,meta-cognitive sensitivity,0.559375,confidence mean,0.6125,mean accuracy,0.7073003436068305,adjusted qsr
random,959,49.91175,rewards mean,0.61816125,meta-cognitive sensitivity,0.492625,confidence mean,0.475,mean accuracy,0.6050263128112268,adjusted qsr
random,960,50.410625,rewards mean,0.6716837499999999,meta-cognitive sensitivity,0.4633749999999999,confidence mean,0.55,mean accuracy,0.6673597087894569,adjusted qsr
random,961,49.959375,rewards mean,0.6807924999999999,meta-cognitive sensitivity,0.50825,confidence mean,0.4375,mean accuracy,0.6696214350384789,adjusted qsr
random,962,49.87375,rewards mean,0.6546575,meta-cognitive sensitivity,0.5465,confidence mean,0.5,mean accuracy,0.639247311827957,adjusted qsr
random,963,51.31624999999999,rewards mean,0.6515725,meta-cognitive sensitivity,0.52875,confidence mean,0.5875,mean accuracy,0.6451575619088107,adjusted qsr
random,964,50.693375,rewards mean,0.690095,meta-cognitive sensitivity,0.5117499999999999,confidence mean,0.4375,mean accuracy,0.6850502178765012,adjusted qsr
random,965,48.582125,rewards mean,0.6832762499999999,meta-cognitive sensitivity,0.508375,confidence mean,0.475,mean accuracy,0.6765340169270834,adjusted qsr
random,966,50.588375,rewards mean,0.66649125,meta-cognitive sensitivity,0.5538749999999999,confidence mean,0.5125,mean accuracy,0.6629568408996251,adjusted qsr
random,967,50.01875,rewards mean,0.6697712499999999,meta-cognitive sensitivity,0.507625,confidence mean,0.475,mean accuracy,0.6664501770095793,adjusted qsr
random,968,48.007875,rewards mean,0.6845675,meta-cognitive sensitivity,0.4622499999999999,confidence mean,0.4875,mean accuracy,0.6803446168562015,adjusted qsr
random,969,50.299375,rewards mean,0.59394,meta-cognitive sensitivity,0.5205,confidence mean,0.5125,mean accuracy,0.5865354979275162,adjusted qsr
random,970,49.44862500000001,rewards mean,0.66232375,meta-cognitive sensitivity,0.510125,confidence mean,0.45,mean accuracy,0.6576881177595919,adjusted qsr
random,971,50.75225,rewards mean,0.69245375,meta-cognitive sensitivity,0.545125,confidence mean,0.475,mean accuracy,0.6896514473136193,adjusted qsr
random,972,49.780625,rewards mean,0.67650625,meta-cognitive sensitivity,0.4783749999999999,confidence mean,0.525,mean accuracy,0.6734680862140775,adjusted qsr
random,973,50.22275,rewards mean,0.62811875,meta-cognitive sensitivity,0.4776250000000001,confidence mean,0.5,mean accuracy,0.6200100368923611,adjusted qsr
random,974,48.9535,rewards mean,0.60028,meta-cognitive sensitivity,0.4934999999999999,confidence mean,0.475,mean accuracy,0.5953925447730113,adjusted qsr
random,975,50.574375,rewards mean,0.6543162499999999,meta-cognitive sensitivity,0.488125,confidence mean,0.4875,mean accuracy,0.64686279296875,adjusted qsr
random,976,52.21500000000001,rewards mean,0.6245675,meta-cognitive sensitivity,0.475,confidence mean,0.55,mean accuracy,0.608125216788068,adjusted qsr
random,977,51.811,rewards mean,0.6737275,meta-cognitive sensitivity,0.517,confidence mean,0.5625,mean accuracy,0.6661648220486112,adjusted qsr
random,978,49.065000000000005,rewards mean,0.67832125,meta-cognitive sensitivity,0.5123749999999999,confidence mean,0.4375,mean accuracy,0.6738309065788075,adjusted qsr
random,979,49.55675,rewards mean,0.656475,meta-cognitive sensitivity,0.5405,confidence mean,0.5625,mean accuracy,0.6503201721755766,adjusted qsr
random,980,52.82025,rewards mean,0.66999,meta-cognitive sensitivity,0.45625,confidence mean,0.55,mean accuracy,0.666472303206997,adjusted qsr
random,981,51.54325,rewards mean,0.6705537500000001,meta-cognitive sensitivity,0.523375,confidence mean,0.525,mean accuracy,0.665507758529068,adjusted qsr
random,982,48.373875,rewards mean,0.6604337499999999,meta-cognitive sensitivity,0.547625,confidence mean,0.45,mean accuracy,0.6569046751353602,adjusted qsr
random,983,49.11675,rewards mean,0.6921775,meta-cognitive sensitivity,0.4297499999999999,confidence mean,0.475,mean accuracy,0.6896371303623491,adjusted qsr
random,984,50.576875,rewards mean,0.6723225,meta-cognitive sensitivity,0.4947499999999999,confidence mean,0.55,mean accuracy,0.6679482410458072,adjusted qsr
random,985,48.99475,rewards mean,0.6561837500000001,meta-cognitive sensitivity,0.465625,confidence mean,0.475,mean accuracy,0.6504795940057392,adjusted qsr
random,986,50.236375,rewards mean,0.69406375,meta-cognitive sensitivity,0.521625,confidence mean,0.4875,mean accuracy,0.6875176323784722,adjusted qsr
random,987,49.056,rewards mean,0.688075,meta-cognitive sensitivity,0.5375,confidence mean,0.4875,mean accuracy,0.6853706788837984,adjusted qsr
random,988,49.353875,rewards mean,0.66162,meta-cognitive sensitivity,0.45975,confidence mean,0.4625,mean accuracy,0.6579914618908788,adjusted qsr
random,989,50.698125,rewards mean,0.61946,meta-cognitive sensitivity,0.50375,confidence mean,0.625,mean accuracy,0.6149989587671805,adjusted qsr
random,990,49.548875,rewards mean,0.6572137499999999,meta-cognitive sensitivity,0.5101249999999999,confidence mean,0.5125,mean accuracy,0.6500013563368056,adjusted qsr
random,991,47.2785,rewards mean,0.6506425,meta-cognitive sensitivity,0.4705,confidence mean,0.375,mean accuracy,0.6470298833819241,adjusted qsr
random,992,47.56,rewards mean,0.5927162500000001,meta-cognitive sensitivity,0.540375,confidence mean,0.4125,mean accuracy,0.5784764542936288,adjusted qsr
random,993,52.0395,rewards mean,0.61947875,meta-cognitive sensitivity,0.5153749999999999,confidence mean,0.575,mean accuracy,0.6135734403230949,adjusted qsr
random,994,51.5835,rewards mean,0.6147712499999999,meta-cognitive sensitivity,0.4818749999999999,confidence mean,0.575,mean accuracy,0.608511797215432,adjusted qsr
random,995,48.770875,rewards mean,0.6796912500000001,meta-cognitive sensitivity,0.4516249999999999,confidence mean,0.4125,mean accuracy,0.67301025390625,adjusted qsr
random,996,49.983,rewards mean,0.6405087500000001,meta-cognitive sensitivity,0.531625,confidence mean,0.5,mean accuracy,0.6342531087256882,adjusted qsr
random,997,52.105500000000006,rewards mean,0.64831375,meta-cognitive sensitivity,0.516375,confidence mean,0.575,mean accuracy,0.6393836565096953,adjusted qsr
random,998,49.993375,rewards mean,0.6863250000000001,meta-cognitive sensitivity,0.46025,confidence mean,0.5125,mean accuracy,0.680303324099723,adjusted qsr
random,999,49.444125,rewards mean,0.6175275,meta-cognitive sensitivity,0.4535,confidence mean,0.4875,mean accuracy,0.6087103949652778,adjusted qsr
random,1000,49.94125,rewards mean,0.6484925,meta-cognitive sensitivity,0.4755000000000001,confidence mean,0.5125,mean accuracy,0.644640254060808,adjusted qsr
random,1001,49.49862499999999,rewards mean,0.57622625,meta-cognitive sensitivity,0.520125,confidence mean,0.475,mean accuracy,0.5706203144523115,adjusted qsr
random,1002,51.500125,rewards mean,0.69730125,meta-cognitive sensitivity,0.545375,confidence mean,0.575,mean accuracy,0.6934703475395898,adjusted qsr
random,1003,49.47687499999999,rewards mean,0.6725312499999999,meta-cognitive sensitivity,0.4938749999999999,confidence mean,0.5625,mean accuracy,0.6690480528946272,adjusted qsr
random,1004,49.976,rewards mean,0.6828974999999999,meta-cognitive sensitivity,0.52225,confidence mean,0.55,mean accuracy,0.6734653739612189,adjusted qsr
random,1005,51.23462500000001,rewards mean,0.73135125,meta-cognitive sensitivity,0.4838749999999999,confidence mean,0.5875,mean accuracy,0.7293973854819853,adjusted qsr
random,1006,50.010375,rewards mean,0.67644875,meta-cognitive sensitivity,0.486625,confidence mean,0.575,mean accuracy,0.6600690831309979,adjusted qsr
random,1007,51.64175,rewards mean,0.67431125,meta-cognitive sensitivity,0.432875,confidence mean,0.525,mean accuracy,0.6704498352641088,adjusted qsr
random,1008,50.026875,rewards mean,0.6508424999999999,meta-cognitive sensitivity,0.515,confidence mean,0.5125,mean accuracy,0.6469726155768429,adjusted qsr
random,1009,49.903,rewards mean,0.6435275,meta-cognitive sensitivity,0.4832499999999999,confidence mean,0.425,mean accuracy,0.6384366032522053,adjusted qsr
random,1010,47.747125,rewards mean,0.7082275,meta-cognitive sensitivity,0.50525,confidence mean,0.4375,mean accuracy,0.7045395366138802,adjusted qsr
random,1011,51.385000000000005,rewards mean,0.6445125,meta-cognitive sensitivity,0.5347500000000001,confidence mean,0.5375,mean accuracy,0.6364990234375,adjusted qsr
random,1012,50.3745,rewards mean,0.68661125,meta-cognitive sensitivity,0.5671250000000001,confidence mean,0.5375,mean accuracy,0.6817302582633649,adjusted qsr
random,1013,50.5825,rewards mean,0.65615,meta-cognitive sensitivity,0.4815,confidence mean,0.4875,mean accuracy,0.646275623268698,adjusted qsr
random,1014,49.264875,rewards mean,0.6508912499999999,meta-cognitive sensitivity,0.5046250000000001,confidence mean,0.4125,mean accuracy,0.6473695855893378,adjusted qsr
random,1015,48.340375,rewards mean,0.660815,meta-cognitive sensitivity,0.522,confidence mean,0.4625,mean accuracy,0.652099609375,adjusted qsr
random,1016,49.553250000000006,rewards mean,0.6933549999999999,meta-cognitive sensitivity,0.4832499999999999,confidence mean,0.475,mean accuracy,0.6902800916284881,adjusted qsr
random,1017,51.39512500000001,rewards mean,0.7197512500000001,meta-cognitive sensitivity,0.544375,confidence mean,0.575,mean accuracy,0.7149915907118055,adjusted qsr
random,1018,49.979875,rewards mean,0.6551087499999999,meta-cognitive sensitivity,0.432625,confidence mean,0.5,mean accuracy,0.6504556807312148,adjusted qsr
random,1019,48.93612499999999,rewards mean,0.65310875,meta-cognitive sensitivity,0.4998749999999999,confidence mean,0.425,mean accuracy,0.6492464077467722,adjusted qsr
random,1020,50.586125,rewards mean,0.6571575000000001,meta-cognitive sensitivity,0.505,confidence mean,0.5375,mean accuracy,0.6491292317708333,adjusted qsr
random,1021,49.48975,rewards mean,0.68560625,meta-cognitive sensitivity,0.4866250000000001,confidence mean,0.4875,mean accuracy,0.6808029546179191,adjusted qsr
random,1022,45.259875,rewards mean,0.6806075,meta-cognitive sensitivity,0.50425,confidence mean,0.3375,mean accuracy,0.6784529085872576,adjusted qsr
random,1023,51.01587500000001,rewards mean,0.6652487499999999,meta-cognitive sensitivity,0.509125,confidence mean,0.525,mean accuracy,0.655767598460842,adjusted qsr
random,1024,48.098625000000006,rewards mean,0.6554437500000001,meta-cognitive sensitivity,0.461125,confidence mean,0.475,mean accuracy,0.6475816514756945,adjusted qsr
random,1025,51.11775,rewards mean,0.63742,meta-cognitive sensitivity,0.45975,confidence mean,0.5375,mean accuracy,0.6333715118700541,adjusted qsr
random,1026,48.172625,rewards mean,0.6195275,meta-cognitive sensitivity,0.5117499999999999,confidence mean,0.525,mean accuracy,0.6101643880208334,adjusted qsr
random,1027,47.0155,rewards mean,0.63534625,meta-cognitive sensitivity,0.470125,confidence mean,0.4625,mean accuracy,0.6291077691571899,adjusted qsr
random,1028,49.120625,rewards mean,0.68966,meta-cognitive sensitivity,0.4877499999999999,confidence mean,0.5,mean accuracy,0.6864535610162432,adjusted qsr
random,1029,48.392125,rewards mean,0.67192,meta-cognitive sensitivity,0.4644999999999999,confidence mean,0.4875,mean accuracy,0.6646592881944444,adjusted qsr
random,1030,47.649375,rewards mean,0.6958912500000001,meta-cognitive sensitivity,0.463625,confidence mean,0.4125,mean accuracy,0.6900831024930748,adjusted qsr
random,1031,52.03225,rewards mean,0.6950775,meta-cognitive sensitivity,0.5287499999999999,confidence mean,0.525,mean accuracy,0.689059787326389,adjusted qsr
random,1032,48.391625,rewards mean,0.7504424999999999,meta-cognitive sensitivity,0.49775,confidence mean,0.5125,mean accuracy,0.7487479175343607,adjusted qsr
random,1033,52.42687500000001,rewards mean,0.6723075,meta-cognitive sensitivity,0.4935,confidence mean,0.5625,mean accuracy,0.6688801541024574,adjusted qsr
random,1034,52.483375,rewards mean,0.68105875,meta-cognitive sensitivity,0.4828749999999999,confidence mean,0.575,mean accuracy,0.67198486328125,adjusted qsr
random,1035,50.333125,rewards mean,0.713635,meta-cognitive sensitivity,0.5045,confidence mean,0.5125,mean accuracy,0.7112244897959183,adjusted qsr
random,1036,50.79325,rewards mean,0.6836549999999999,meta-cognitive sensitivity,0.4505,confidence mean,0.525,mean accuracy,0.679336273780423,adjusted qsr
random,1037,48.585,rewards mean,0.6876887500000001,meta-cognitive sensitivity,0.525375,confidence mean,0.45,mean accuracy,0.6819593641493056,adjusted qsr
random,1038,45.794875000000005,rewards mean,0.685835,meta-cognitive sensitivity,0.4524999999999999,confidence mean,0.4625,mean accuracy,0.6734345463137996,adjusted qsr
random,1039,50.16125,rewards mean,0.7152387499999999,meta-cognitive sensitivity,0.4491249999999999,confidence mean,0.525,mean accuracy,0.7069242108914325,adjusted qsr
random,1040,51.076375,rewards mean,0.7140962500000001,meta-cognitive sensitivity,0.448625,confidence mean,0.525,mean accuracy,0.7102008310249307,adjusted qsr
random,1041,49.72925,rewards mean,0.65347875,meta-cognitive sensitivity,0.526375,confidence mean,0.4875,mean accuracy,0.6468438042534722,adjusted qsr
random,1042,50.907500000000006,rewards mean,0.673195,meta-cognitive sensitivity,0.51625,confidence mean,0.5375,mean accuracy,0.6681621320012754,adjusted qsr
random,1043,49.871750000000006,rewards mean,0.612215,meta-cognitive sensitivity,0.5175,confidence mean,0.5,mean accuracy,0.5922199905482042,adjusted qsr
random,1044,49.450375,rewards mean,0.62665875,meta-cognitive sensitivity,0.4796250000000001,confidence mean,0.525,mean accuracy,0.6203993516845573,adjusted qsr
random,1045,47.76875,rewards mean,0.6273375000000001,meta-cognitive sensitivity,0.45725,confidence mean,0.3875,mean accuracy,0.6174506293402777,adjusted qsr
random,1046,49.253875,rewards mean,0.651635,meta-cognitive sensitivity,0.4049999999999999,confidence mean,0.4125,mean accuracy,0.6418047091412743,adjusted qsr
random,1047,50.327125,rewards mean,0.6282012499999999,meta-cognitive sensitivity,0.471875,confidence mean,0.4375,mean accuracy,0.6121690368828766,adjusted qsr
random,1048,50.553,rewards mean,0.7130412500000001,meta-cognitive sensitivity,0.493125,confidence mean,0.5375,mean accuracy,0.7094351153151239,adjusted qsr
random,1049,49.43475,rewards mean,0.6369775,meta-cognitive sensitivity,0.5345,confidence mean,0.45,mean accuracy,0.6303358289930555,adjusted qsr
random,1050,50.886375,rewards mean,0.6844675,meta-cognitive sensitivity,0.55,confidence mean,0.5875,mean accuracy,0.6813332986255727,adjusted qsr
text-davinci-002,0,55.91724999999999,rewards mean,0.74390625,meta-cognitive sensitivity,0.910625,confidence mean,0.725,mean accuracy,0.4875,adjusted qsr
text-davinci-002,1,51.79212500000001,rewards mean,0.64767875,meta-cognitive sensitivity,0.794875,confidence mean,0.4875,mean accuracy,0.6646952479338843,adjusted qsr
text-davinci-002,2,50.667125,rewards mean,0.69375,meta-cognitive sensitivity,0.75,confidence mean,0.5125,mean accuracy,0.69375,adjusted qsr
text-davinci-002,3,50.518125000000005,rewards mean,0.69375,meta-cognitive sensitivity,0.75,confidence mean,0.5125,mean accuracy,0.69375,adjusted qsr
text-davinci-002,4,49.49275,rewards mean,0.68125,meta-cognitive sensitivity,0.75,confidence mean,0.4875,mean accuracy,0.68125,adjusted qsr
text-davinci-002,5,48.98875,rewards mean,0.69375,meta-cognitive sensitivity,0.75,confidence mean,0.5125,mean accuracy,0.69375,adjusted qsr
text-davinci-002,6,50.913125,rewards mean,0.55265625,meta-cognitive sensitivity,0.910625,confidence mean,0.5125,mean accuracy,0.275,adjusted qsr
text-davinci-002,7,48.465250000000005,rewards mean,0.5953124999999999,meta-cognitive sensitivity,0.91625,confidence mean,0.4875,mean accuracy,0.7125,adjusted qsr
text-davinci-002,8,49.963875,rewards mean,0.6327187499999999,meta-cognitive sensitivity,0.8406249999999998,confidence mean,0.5125,mean accuracy,0.6027777777777779,adjusted qsr
text-davinci-002,9,51.052625,rewards mean,0.64865125,meta-cognitive sensitivity,0.8006249999999999,confidence mean,0.4875,mean accuracy,0.7011105371900828,adjusted qsr
text-davinci-002,10,50.997125,rewards mean,0.69375,meta-cognitive sensitivity,0.75,confidence mean,0.5125,mean accuracy,0.69375,adjusted qsr
text-davinci-002,11,49.950875,rewards mean,0.5113412500000001,meta-cognitive sensitivity,0.986625,confidence mean,0.5,mean accuracy,0.4969182825484765,adjusted qsr
text-davinci-002,12,50.484125000000006,rewards mean,0.68125,meta-cognitive sensitivity,0.75,confidence mean,0.4875,mean accuracy,0.68125,adjusted qsr
text-davinci-002,13,50.519875,rewards mean,0.6014062499999999,meta-cognitive sensitivity,0.910625,confidence mean,0.4875,mean accuracy,0.725,adjusted qsr
text-davinci-002,14,49.176,rewards mean,0.69375,meta-cognitive sensitivity,0.75,confidence mean,0.5125,mean accuracy,0.69375,adjusted qsr
text-davinci-002,15,51.352375,rewards mean,0.5503125000000001,meta-cognitive sensitivity,0.91625,confidence mean,0.5125,mean accuracy,0.2875,adjusted qsr
text-davinci-002,16,51.8,rewards mean,0.64767875,meta-cognitive sensitivity,0.794875,confidence mean,0.4875,mean accuracy,0.6646952479338843,adjusted qsr
text-davinci-002,17,50.572,rewards mean,0.69375,meta-cognitive sensitivity,0.75,confidence mean,0.5125,mean accuracy,0.69375,adjusted qsr
text-davinci-002,18,48.296125,rewards mean,0.5493750000000001,meta-cognitive sensitivity,0.9125,confidence mean,0.5125,mean accuracy,0.2625,adjusted qsr
text-davinci-002,19,50.89,rewards mean,0.55078125,meta-cognitive sensitivity,0.948125,confidence mean,0.5,mean accuracy,0.5125,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,20,49.126,rewards mean,0.624,meta-cognitive sensitivity,0.005,confidence mean,0.4375,mean accuracy,0.6,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,21,48.7175,rewards mean,0.6245,meta-cognitive sensitivity,0.005,confidence mean,0.45,mean accuracy,0.575,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,22,49.228125,rewards mean,0.71875,meta-cognitive sensitivity,0.0,confidence mean,0.4,mean accuracy,0.71875,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,23,49.590250000000005,rewards mean,0.567843137254902,meta-cognitive sensitivity,0.0039215686274509,confidence mean,0.4375,mean accuracy,0.5490196078431373,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,24,48.256125,rewards mean,0.5379882352941177,meta-cognitive sensitivity,0.0152941176470588,confidence mean,0.475,mean accuracy,0.5170150704910064,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,25,50.90175,rewards mean,0.4333333333333333,meta-cognitive sensitivity,0.0,confidence mean,0.55,mean accuracy,0.4333333333333333,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,26,52.325,rewards mean,0.7,meta-cognitive sensitivity,0.0,confidence mean,0.425,mean accuracy,0.7,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,27,49.279625,rewards mean,0.4952,meta-cognitive sensitivity,0.008,confidence mean,0.5,mean accuracy,0.56,adjusted qsr
hf_Llama-2-7b-longlora-16k-ft,28,47.894625,rewards mean,0.5294117647058824,meta-cognitive sensitivity,0.0,confidence mean,0.4625,mean accuracy,0.5294117647058824,adjusted qsr
